n_tokens,n_chars,n_lines,valid_chunk
379,1341,29,True
71,305,6,False
84,309,6,False
90,342,7,False
91,307,7,False
84,308,7,False
86,324,7,False
96,311,6,False
92,327,8,False
89,331,7,False
101,330,8,False
96,321,6,False
112,346,9,False
85,316,7,False
89,307,7,False
89,347,6,False
87,321,8,False
85,311,7,False
83,327,7,False
91,327,7,False
84,320,7,False
78,319,7,False
88,325,7,False
84,318,7,False
85,328,7,False
83,315,7,False
94,332,7,False
85,309,7,False
95,355,9,False
85,335,7,False
91,343,9,False
88,336,7,False
102,355,9,False
91,320,7,False
96,343,7,False
94,326,7,False
83,312,7,False
96,321,7,False
89,312,7,False
90,335,7,False
83,339,7,False
79,312,7,False
89,314,9,False
90,305,6,False
91,304,6,False
97,320,7,False
83,313,7,False
85,324,7,False
87,328,7,False
91,374,8,False
88,312,6,False
82,316,7,False
87,310,7,False
81,318,6,False
85,333,7,False
106,342,7,False
83,305,6,False
96,321,7,False
92,314,7,False
90,303,7,False
108,337,7,False
93,340,7,False
98,331,7,False
99,355,8,False
94,309,6,False
87,338,7,False
88,320,7,False
95,331,7,False
79,303,7,False
91,319,7,False
111,436,9,False
201,690,15,True
334,1120,24,True
303,1059,22,True
73,307,11,False
84,337,6,False
89,317,8,False
100,325,8,False
88,316,8,False
76,304,6,False
89,313,7,False
278,877,19,True
278,1006,21,True
78,302,8,False
81,311,6,False
89,307,8,False
89,336,8,False
104,365,8,False
88,327,7,False
97,339,7,False
92,352,7,False
83,324,8,False
98,351,8,False
98,322,7,False
92,314,6,False
89,321,7,False
96,320,7,False
101,343,7,False
99,338,7,False
100,311,7,False
94,353,7,False
95,324,7,False
93,303,7,False
249,875,18,True
165,581,14,True
108,413,8,False
91,499,8,False
293,1055,22,True
88,331,8,False
80,324,6,False
85,317,7,False
97,337,7,False
92,320,7,False
87,305,7,False
89,306,7,False
89,313,7,False
93,343,8,False
91,321,7,False
95,335,8,False
92,331,7,False
88,321,7,False
85,309,7,False
90,320,7,False
90,324,7,False
85,327,7,False
96,338,7,False
86,304,7,False
168,629,14,True
337,1208,25,True
75,332,7,False
79,313,6,False
100,343,7,False
90,324,7,False
88,346,7,False
106,334,7,False
89,325,7,False
84,308,7,False
89,326,7,False
205,693,14,True
96,314,9,False
83,342,8,False
90,328,6,False
92,309,7,False
81,318,7,False
85,325,7,False
92,336,7,False
80,335,6,False
87,328,7,False
82,340,7,False
92,335,7,False
89,317,7,False
95,313,8,False
90,331,7,False
82,304,7,False
88,322,6,False
173,616,14,True
82,310,7,False
95,329,7,False
82,302,7,False
96,324,7,False
86,307,6,False
87,301,6,False
98,343,7,False
94,355,7,False
165,611,13,True
373,1458,31,True
284,1003,22,True
376,1268,26,True
83,329,8,False
168,622,14,True
99,368,8,False
226,812,15,True
337,1096,25,True
80,320,8,False
84,301,6,False
89,307,6,False
95,348,7,False
97,353,8,False
97,347,8,False
378,1405,31,True
91,349,8,False
76,310,7,False
91,321,8,False
84,336,6,False
79,301,7,False
91,301,7,False
92,330,8,False
89,335,7,False
92,305,6,False
87,318,7,False
89,308,7,False
85,328,7,False
98,339,7,False
90,303,8,False
94,329,6,False
94,331,7,False
91,310,7,False
85,319,6,False
94,326,8,False
84,318,7,False
106,339,8,False
102,349,7,False
87,343,7,False
91,351,7,False
89,339,7,False
88,321,7,False
87,333,7,False
84,337,7,False
77,311,7,False
80,302,6,False
244,899,21,True
91,499,8,False
75,304,7,False
89,302,8,False
97,336,7,False
94,318,7,False
92,323,7,False
84,308,8,False
91,347,8,False
105,349,8,False
92,307,6,False
83,306,6,False
88,318,6,False
90,306,6,False
87,341,8,False
99,349,7,False
91,330,7,False
96,343,8,False
88,322,7,False
86,314,7,False
100,336,7,False
90,330,8,False
88,313,8,False
434,1575,33,True
322,1087,24,True
80,331,8,False
91,349,7,False
103,338,7,False
97,329,7,False
102,345,7,False
98,349,7,False
98,337,7,False
88,326,7,False
92,328,7,False
91,337,7,False
452,1512,34,True
80,308,7,False
77,310,7,False
85,331,6,False
95,343,7,False
92,326,7,False
89,319,7,False
100,347,7,False
89,314,6,False
81,320,7,False
87,301,6,False
86,334,7,False
79,311,6,False
96,317,7,False
96,320,7,False
87,325,8,False
83,304,7,False
82,332,8,False
84,334,7,False
86,319,8,False
93,335,8,False
100,347,7,False
101,351,7,False
86,321,7,False
91,499,8,False
165,578,13,True
92,336,9,False
85,307,7,False
82,305,7,False
98,328,7,False
82,307,7,False
91,320,7,False
93,323,6,False
94,343,8,False
100,347,8,False
91,344,7,False
90,314,7,False
95,341,8,False
82,302,7,False
80,304,7,False
93,335,7,False
78,304,6,False
97,341,8,False
89,313,7,False
94,309,8,False
89,304,7,False
97,325,8,False
87,314,5,False
96,321,6,False
89,321,6,False
92,358,8,False
87,310,7,False
104,350,9,False
86,321,6,False
91,360,7,False
98,376,8,False
88,315,8,False
95,345,7,False
89,302,6,False
94,328,7,False
103,343,7,False
91,336,7,False
106,338,7,False
105,343,7,False
95,319,7,False
92,329,7,False
98,344,8,False
90,322,7,False
268,968,22,True
268,974,21,True
90,343,9,False
93,338,7,False
90,328,6,False
95,356,8,False
95,339,7,False
78,306,6,False
90,333,8,False
95,325,7,False
92,305,6,False
86,314,6,False
95,330,7,False
104,343,8,False
99,348,8,False
91,311,8,False
95,310,7,False
77,306,6,False
88,325,8,False
99,335,7,False
100,338,7,False
91,347,7,False
81,302,6,False
92,330,6,False
94,304,6,False
86,336,7,False
98,336,8,False
92,318,6,False
89,341,7,False
88,307,7,False
89,308,6,False
81,304,6,False
85,316,7,False
93,326,8,False
94,318,8,False
85,302,7,False
99,343,8,False
91,319,7,False
92,321,8,False
86,336,8,False
82,310,7,False
85,339,7,False
89,346,8,False
98,338,7,False
91,329,7,False
367,1324,31,True
240,840,18,True
73,303,6,False
87,326,8,False
104,342,8,False
94,325,7,False
96,333,8,False
94,338,7,False
77,311,6,False
92,313,8,False
90,314,7,False
81,310,7,False
92,320,7,False
95,330,8,False
95,355,8,False
87,306,6,False
87,331,7,False
78,312,6,False
89,335,7,False
81,308,6,False
86,310,6,False
90,310,8,False
91,328,7,False
105,344,7,False
83,311,7,False
88,328,7,False
99,338,8,False
92,327,8,False
84,313,7,False
83,323,6,False
90,346,8,False
73,304,6,False
84,330,7,False
88,318,6,False
89,316,6,False
94,326,7,False
89,321,6,False
89,348,7,False
100,330,7,False
425,1533,33,True
87,318,6,False
85,331,8,False
87,335,7,False
76,305,6,False
94,327,8,False
88,320,7,False
78,306,6,False
86,344,7,False
87,342,7,False
95,326,7,False
90,308,8,False
99,339,7,False
94,339,7,False
91,324,7,False
89,314,7,False
82,303,6,False
96,341,7,False
90,303,7,False
86,306,6,False
84,323,8,False
87,326,7,False
82,315,7,False
86,303,7,False
111,338,7,False
96,330,7,False
84,326,7,False
91,499,8,False
419,1302,37,True
86,317,12,False
303,1123,23,True
147,534,11,True
115,395,9,False
116,436,10,False
77,312,7,False
441,1572,30,True
408,1371,29,True
94,345,9,False
85,307,6,False
83,306,6,False
93,319,7,False
90,314,7,False
89,303,7,False
89,347,7,False
95,335,7,False
81,316,7,False
87,309,7,False
171,559,12,True
88,309,9,False
90,334,7,False
92,323,8,False
89,316,7,False
96,350,7,False
101,348,7,False
87,312,7,False
85,310,6,False
80,328,6,False
79,318,7,False
89,335,8,False
93,336,7,False
108,345,6,False
87,331,7,False
90,333,7,False
101,338,7,False
340,1291,26,True
77,307,7,False
293,1052,22,True
468,1667,37,True
165,587,14,True
444,1495,32,True
82,319,9,False
91,340,8,False
84,345,7,False
101,341,7,False
95,339,7,False
87,335,7,False
91,312,7,False
93,343,8,False
86,303,6,False
94,321,6,False
90,328,6,False
100,346,7,False
85,303,6,False
91,336,7,False
82,346,7,False
90,331,7,False
90,324,7,False
82,310,6,False
99,327,7,False
83,308,6,False
96,331,7,False
100,345,7,False
100,366,8,False
91,499,8,False
85,336,8,False
100,346,8,False
84,342,6,False
91,316,7,False
92,322,8,False
93,314,7,False
93,339,8,False
96,339,7,False
80,322,7,False
90,350,7,False
74,303,5,False
82,312,7,False
100,330,7,False
92,334,8,False
84,304,7,False
94,341,7,False
94,323,7,False
77,307,7,False
97,341,7,False
87,318,7,False
92,338,7,False
85,316,6,False
84,305,6,False
90,339,8,False
89,323,7,False
97,341,7,False
89,331,7,False
86,353,7,False
86,302,6,False
93,324,7,False
91,331,7,False
103,335,7,False
87,328,7,False
86,317,7,False
86,325,7,False
91,331,7,False
93,330,7,False
100,355,7,False
90,326,7,False
100,328,7,False
86,304,7,False
100,326,7,False
102,349,7,False
94,322,7,False
101,319,6,False
96,315,6,False
81,304,6,False
87,327,7,False
88,340,8,False
89,313,6,False
142,453,9,True
91,499,8,False
102,356,8,False
75,308,6,False
95,331,7,False
86,338,7,False
92,305,6,False
81,333,6,False
97,334,7,False
96,330,7,False
97,313,7,False
97,314,7,False
101,341,7,False
85,308,7,False
83,318,6,False
308,1065,25,True
338,1211,25,True
83,308,9,False
77,315,6,False
93,324,6,False
86,337,7,False
86,342,7,False
96,341,7,False
93,304,7,False
99,350,7,False
89,331,7,False
85,313,6,False
90,351,7,False
85,314,7,False
85,324,7,False
82,345,7,False
84,322,7,False
81,323,7,False
94,328,7,False
96,359,8,False
93,332,7,False
89,336,7,False
87,331,7,False
81,306,6,False
78,302,6,False
85,326,7,False
82,317,7,False
107,346,9,False
255,987,20,True
79,311,8,False
82,311,7,False
98,337,7,False
91,337,8,False
90,318,7,False
82,305,6,False
84,308,6,False
87,317,7,False
97,336,7,False
101,348,7,False
89,331,7,False
99,340,7,False
94,325,6,False
88,307,6,False
86,315,6,False
97,341,7,False
101,357,7,False
89,320,7,False
92,329,7,False
93,330,8,False
386,1400,28,True
73,316,7,False
87,320,7,False
81,307,6,False
91,338,7,False
83,306,6,False
95,351,7,False
90,328,7,False
95,335,7,False
93,348,7,False
88,314,7,False
89,338,7,False
78,328,6,False
93,329,7,False
90,324,7,False
87,334,7,False
90,325,7,False
91,499,8,False
321,1224,24,True
91,324,8,False
94,333,8,False
92,320,7,False
87,320,7,False
87,338,7,False
102,342,7,False
92,335,7,False
88,330,7,False
98,335,7,False
87,318,7,False
81,328,7,False
88,334,7,False
97,323,7,False
81,305,7,False
191,679,15,True
165,573,11,True
94,346,7,False
92,318,6,False
88,332,7,False
87,314,6,False
93,338,7,False
99,330,7,False
255,946,20,True
78,304,8,False
91,309,6,False
95,325,7,False
89,307,6,False
83,319,7,False
88,309,7,False
87,309,7,False
80,315,6,False
99,315,7,False
94,325,7,False
176,629,13,True
462,1554,34,True
81,306,7,False
91,339,7,False
96,330,7,False
89,309,6,False
97,344,7,False
81,322,7,False
87,348,9,False
106,343,7,False
95,342,7,False
88,310,6,False
81,303,6,False
94,347,7,False
89,337,7,False
92,328,6,False
95,308,6,False
99,344,7,False
95,328,7,False
95,334,6,False
93,352,6,False
94,314,7,False
88,309,6,False
75,304,6,False
89,302,7,False
90,320,7,False
90,303,7,False
86,335,7,False
91,326,7,False
85,335,7,False
87,329,7,False
88,304,6,False
83,325,7,False
85,302,6,False
77,313,6,False
90,340,7,False
101,339,7,False
93,311,8,False
93,329,7,False
92,335,7,False
87,331,7,False
98,338,6,False
82,304,6,False
93,340,7,False
110,358,7,False
90,334,7,False
98,323,7,False
93,339,7,False
81,310,7,False
97,345,7,False
93,341,7,False
87,307,7,False
85,304,6,False
84,315,6,False
79,301,6,False
91,499,8,False
162,573,13,True
88,321,8,False
95,342,7,False
81,307,6,False
92,324,7,False
89,324,7,False
95,356,7,False
81,326,7,False
89,326,6,False
89,319,8,False
96,319,6,False
94,336,8,False
93,343,7,False
95,323,7,False
78,301,7,False
82,313,7,False
86,317,6,False
82,312,6,False
81,320,6,False
94,334,7,False
95,338,7,False
94,338,7,False
86,305,6,False
94,335,7,False
83,307,6,False
93,315,6,False
95,333,7,False
100,334,8,False
88,319,7,False
99,355,7,False
90,316,7,False
90,301,7,False
89,329,7,False
85,328,7,False
91,345,7,False
84,302,6,False
92,329,7,False
84,322,8,False
77,308,6,False
92,335,7,False
100,339,7,False
97,322,7,False
87,319,7,False
90,340,7,False
89,322,7,False
88,315,7,False
96,320,7,False
93,347,7,False
87,337,7,False
89,314,7,False
84,304,6,False
93,326,7,False
251,897,19,True
90,308,6,False
97,315,6,False
89,336,8,False
95,318,7,False
93,334,7,False
95,337,7,False
98,344,7,False
93,330,7,False
92,330,7,False
82,315,6,False
103,347,7,False
81,301,6,False
84,327,7,False
88,303,7,False
93,338,7,False
71,306,6,False
90,308,6,False
93,307,7,False
92,319,7,False
110,351,7,False
104,334,8,False
96,331,7,False
91,343,8,False
96,311,7,False
81,308,7,False
94,342,7,False
91,322,7,False
96,351,7,False
99,345,7,False
87,337,7,False
90,343,7,False
89,335,7,False
88,337,7,False
78,302,6,False
80,302,7,False
87,331,7,False
94,330,7,False
99,343,7,False
83,311,7,False
92,334,7,False
83,335,7,False
252,921,19,True
91,499,8,False
99,361,12,False
256,814,20,True
90,339,8,False
96,318,7,False
87,326,6,False
97,301,7,False
84,303,6,False
98,340,7,False
80,309,7,False
85,313,7,False
79,301,7,False
87,329,8,False
88,328,7,False
93,308,7,False
87,319,7,False
93,330,6,False
374,1250,28,True
87,314,6,False
92,315,6,False
98,330,6,False
87,335,7,False
100,351,6,False
77,310,6,False
86,309,7,False
66,308,6,False
93,319,7,False
82,311,7,False
88,326,7,False
90,334,7,False
99,339,7,False
90,304,7,False
88,305,6,False
88,308,7,False
101,351,7,False
89,304,6,False
90,313,8,False
73,304,6,False
99,346,8,False
94,330,8,False
90,319,7,False
89,333,6,False
102,351,8,False
98,325,8,False
85,318,8,False
95,333,7,False
107,333,7,False
102,338,7,False
93,336,6,False
94,303,7,False
96,340,8,False
82,305,8,False
88,331,7,False
76,327,7,False
85,322,7,False
88,319,7,False
89,315,7,False
105,341,8,False
97,343,8,False
98,342,7,False
91,312,6,False
87,328,7,False
294,982,20,True
87,325,8,False
83,322,6,False
91,302,5,False
99,331,8,False
90,313,7,False
98,321,7,False
90,318,8,False
445,1548,34,True
125,410,10,False
158,515,11,True
126,480,9,False
318,1061,23,True
91,499,8,False
75,315,8,False
91,307,6,False
90,354,7,False
87,320,7,False
89,317,6,False
108,342,6,False
100,347,7,False
82,330,7,False
99,358,7,False
98,308,8,False
94,346,7,False
88,305,8,False
99,343,7,False
100,355,7,False
98,345,7,False
85,320,7,False
84,325,7,False
86,333,7,False
97,352,6,False
83,311,5,False
107,343,7,False
79,309,6,False
83,339,5,False
87,315,6,False
93,349,7,False
97,327,7,False
90,338,6,False
96,349,6,False
72,320,7,False
94,336,7,False
88,323,7,False
94,328,7,False
87,320,7,False
89,335,7,False
94,329,6,False
87,335,7,False
96,327,7,False
89,332,7,False
261,958,21,True
87,333,7,False
79,312,7,False
82,303,7,False
86,308,7,False
95,351,7,False
105,346,7,False
93,323,7,False
94,324,7,False
84,313,7,False
94,356,7,False
86,320,7,False
87,310,7,False
323,1169,25,True
77,316,8,False
79,302,7,False
88,335,7,False
84,349,7,False
89,331,7,False
100,333,7,False
83,301,8,False
92,330,7,False
71,314,6,False
90,308,8,False
93,316,7,False
92,325,7,False
73,342,6,False
96,332,7,False
92,304,7,False
102,303,6,False
105,343,7,False
92,301,5,False
98,336,7,False
90,312,7,False
97,338,7,False
102,346,6,False
85,325,6,False
106,334,7,False
104,360,7,False
104,326,7,False
93,315,7,False
94,315,7,False
96,328,7,False
88,336,7,False
79,349,7,False
89,308,7,False
94,328,7,False
81,308,6,False
99,341,7,False
87,301,7,False
82,309,6,False
88,342,8,False
105,352,8,False
99,336,5,False
96,313,8,False
84,304,7,False
89,314,7,False
106,351,8,False
87,302,7,False
78,301,8,False
91,499,8,False
91,305,7,False
97,348,8,False
93,333,7,False
83,303,7,False
78,335,7,False
84,316,6,False
80,333,7,False
86,323,7,False
104,327,8,False
94,339,7,False
80,319,6,False
87,303,7,False
86,316,7,False
91,330,8,False
93,343,8,False
88,311,6,False
87,334,7,False
77,314,8,False
93,303,7,False
110,352,9,False
97,327,7,False
101,325,7,False
101,347,7,False
90,308,9,False
84,309,6,False
98,337,8,False
87,312,6,False
415,1505,31,True
76,328,8,False
89,301,7,False
74,310,6,False
89,343,7,False
101,326,7,False
95,327,7,False
87,301,7,False
90,337,7,False
97,340,7,False
99,345,7,False
98,344,8,False
93,315,7,False
89,322,7,False
97,313,7,False
93,310,7,False
96,338,7,False
96,347,7,False
97,350,8,False
88,305,7,False
93,319,7,False
91,337,7,False
102,321,7,False
103,344,7,False
85,324,7,False
434,1493,34,True
333,1228,27,True
88,328,7,False
98,329,7,False
102,351,7,False
86,332,7,False
88,338,7,False
93,319,6,False
95,347,8,False
100,339,7,False
90,335,8,False
96,339,7,False
85,329,7,False
85,316,7,False
93,335,7,False
95,330,7,False
85,301,6,False
97,345,8,False
90,318,7,False
94,309,7,False
94,332,7,False
82,325,7,False
87,326,7,False
94,328,7,False
88,317,7,False
88,333,7,False
90,345,7,False
85,327,7,False
82,306,6,False
114,355,10,False
90,318,8,False
94,354,7,False
87,328,7,False
95,333,7,False
100,331,7,False
99,339,7,False
88,358,7,False
82,302,7,False
86,308,7,False
93,341,8,False
90,305,7,False
371,1382,30,True
102,347,7,False
212,843,19,True
80,312,10,False
154,567,13,True
414,1380,27,True
91,499,8,False
369,1346,26,True
75,323,9,False
83,301,7,False
86,324,7,False
100,328,7,False
91,353,7,False
83,319,6,False
93,356,6,False
88,326,5,False
94,317,6,False
108,354,6,False
85,312,6,False
94,343,6,False
107,349,8,False
85,304,5,False
84,334,5,False
89,321,6,False
77,305,6,False
85,305,6,False
75,320,7,False
77,319,7,False
81,302,6,False
82,313,7,False
81,318,7,False
104,335,7,False
93,319,7,False
83,312,7,False
87,321,7,False
91,330,7,False
102,340,7,False
85,308,6,False
92,312,6,False
278,985,19,True
135,523,11,True
75,312,7,False
83,305,7,False
94,345,8,False
82,315,6,False
95,333,5,False
110,363,7,False
100,387,8,False
184,607,12,True
118,433,9,False
90,319,7,False
93,338,7,False
91,340,7,False
105,343,7,False
96,367,6,False
91,353,6,False
94,326,7,False
152,575,13,True
80,312,7,False
168,666,10,True
91,326,8,False
90,319,7,False
85,314,7,False
92,332,7,False
89,320,6,False
80,336,5,False
90,329,6,False
102,339,5,False
100,353,6,False
87,301,6,False
88,328,5,False
94,333,5,False
91,335,5,False
86,328,5,False
82,318,5,False
75,307,5,False
90,319,7,False
102,348,7,False
87,335,7,False
96,345,8,False
82,323,7,False
101,338,7,False
98,334,5,False
102,347,6,False
95,315,7,False
90,311,7,False
81,317,5,False
86,311,7,False
104,335,7,False
91,306,7,False
102,345,8,False
97,309,6,False
86,310,8,False
81,351,6,False
82,308,6,False
90,316,7,False
255,908,19,True
209,804,16,True
79,345,7,False
127,463,10,False
321,1171,26,True
280,944,20,True
91,499,8,False
82,305,8,False
91,335,8,False
98,320,7,False
87,312,6,False
100,336,8,False
93,345,5,False
95,342,6,False
88,338,5,False
103,339,5,False
94,335,5,False
97,314,6,False
94,339,5,False
103,342,5,False
99,363,6,False
88,329,6,False
89,339,8,False
88,352,7,False
87,327,7,False
91,350,8,False
80,331,7,False
92,332,7,False
84,318,7,False
89,310,7,False
94,343,8,False
87,322,8,False
85,324,8,False
98,365,7,False
78,313,5,False
86,342,7,False
89,341,7,False
89,327,7,False
83,306,7,False
89,328,7,False
78,308,7,False
81,313,7,False
83,310,7,False
87,303,6,False
88,339,7,False
87,335,7,False
96,336,7,False
98,329,7,False
93,309,8,False
71,311,6,False
90,328,8,False
85,320,7,False
85,318,7,False
90,340,7,False
86,322,7,False
80,306,6,False
96,336,7,False
86,317,7,False
84,324,7,False
92,342,7,False
91,333,7,False
224,797,17,True
277,1012,23,True
204,724,16,True
88,342,8,False
80,303,6,False
89,345,8,False
89,341,8,False
102,339,8,False
87,304,6,False
105,348,7,False
73,323,6,False
108,425,9,False
310,1183,25,True
477,1700,38,True
346,1248,25,True
86,340,8,False
87,333,7,False
97,344,7,False
86,319,7,False
89,337,7,False
96,332,7,False
86,319,6,False
108,367,7,False
89,330,6,False
88,341,8,False
84,325,7,False
91,310,7,False
96,347,7,False
109,328,7,False
102,341,7,False
93,318,7,False
83,303,7,False
85,327,7,False
101,341,7,False
94,339,8,False
101,325,6,False
88,301,6,False
99,313,8,False
94,308,7,False
97,322,7,False
91,499,8,False
160,574,15,True
124,437,12,False
92,320,6,False
90,313,5,False
95,357,6,False
101,339,5,False
95,337,6,False
98,305,7,False
93,312,6,False
110,348,8,False
94,320,7,False
105,337,8,False
88,306,6,False
281,970,20,True
445,1600,34,True
89,303,7,False
173,583,12,True
98,357,10,False
114,462,11,False
133,494,8,True
89,302,10,False
93,304,7,False
94,340,6,False
94,335,6,False
93,316,6,False
88,341,5,False
93,323,6,False
91,309,6,False
203,620,10,True
309,1134,22,True
71,305,8,False
99,361,7,False
82,328,5,False
87,313,7,False
98,344,5,False
92,321,7,False
87,321,8,False
97,330,7,False
87,325,8,False
97,328,8,False
98,344,8,False
93,324,6,False
88,307,6,False
89,302,6,False
92,338,6,False
85,334,5,False
91,336,6,False
86,310,5,False
103,343,6,False
102,322,6,False
107,360,8,False
86,347,6,False
91,311,6,False
107,363,7,False
94,329,5,False
115,329,5,False
98,306,5,False
91,307,6,False
104,355,7,False
86,301,6,False
95,318,7,False
106,367,7,False
88,335,7,False
93,314,7,False
97,321,8,False
99,310,7,False
101,316,7,False
110,352,7,False
108,354,9,False
91,334,7,False
98,327,8,False
99,320,7,False
86,320,8,False
90,329,7,False
85,322,7,False
91,339,7,False
94,338,7,False
94,331,7,False
89,339,8,False
91,499,8,False
81,340,7,False
97,335,5,False
90,313,5,False
105,349,7,False
98,320,7,False
104,348,7,False
99,335,8,False
101,351,6,False
106,356,7,False
83,304,6,False
118,360,8,False
122,359,9,False
94,311,5,False
95,335,6,False
95,342,5,False
109,347,8,False
88,301,6,False
102,303,9,False
96,316,8,False
97,313,8,False
96,333,6,False
97,328,8,False
80,321,6,False
89,324,8,False
85,318,7,False
84,310,7,False
82,309,7,False
87,336,7,False
91,334,7,False
94,343,8,False
93,331,8,False
92,342,7,False
96,338,7,False
86,320,7,False
94,331,8,False
82,332,7,False
100,347,8,False
103,326,7,False
101,328,8,False
99,324,7,False
102,337,7,False
90,312,8,False
91,301,7,False
88,342,7,False
93,333,7,False
87,302,7,False
95,339,7,False
95,337,8,False
99,335,7,False
92,303,7,False
96,340,8,False
93,309,7,False
102,345,8,False
94,337,8,False
82,322,7,False
92,335,7,False
122,362,9,False
98,345,8,False
91,499,8,False
174,625,12,True
86,302,7,False
85,303,6,False
103,326,7,False
111,340,6,False
110,367,7,False
107,342,6,False
100,313,7,False
93,312,7,False
80,311,6,False
96,353,7,False
95,337,5,False
105,316,6,False
98,303,6,False
95,301,7,False
104,329,6,False
99,305,6,False
492,1629,30,True
80,303,8,False
106,326,8,False
89,337,6,False
86,338,5,False
87,333,6,False
94,360,6,False
109,357,6,False
111,365,7,False
105,341,7,False
86,330,6,False
105,344,7,False
116,368,8,False
105,369,6,False
103,325,6,False
104,355,7,False
94,320,6,False
88,303,6,False
89,305,6,False
101,362,6,False
92,315,7,False
100,329,7,False
88,333,5,False
109,364,7,False
100,351,6,False
82,310,8,False
101,344,7,False
85,310,6,False
87,326,5,False
98,303,6,False
90,322,6,False
95,330,7,False
95,349,8,False
79,308,5,False
94,325,7,False
108,350,7,False
101,328,6,False
90,301,5,False
97,311,5,False
105,324,8,False
105,342,7,False
92,339,5,False
129,493,10,True
98,348,8,False
89,330,6,False
87,309,7,False
97,345,8,False
89,324,7,False
89,330,7,False
96,336,7,False
110,349,7,False
96,333,8,False
85,304,7,False
96,331,7,False
97,355,8,False
90,318,7,False
302,1074,23,True
91,499,8,False
272,940,16,True
348,1276,19,True
83,324,9,False
83,317,5,False
93,343,7,False
101,359,7,False
102,348,6,False
92,329,6,False
87,304,6,False
98,354,6,False
96,361,6,False
86,302,6,False
88,318,6,False
101,330,6,False
88,313,6,False
96,340,6,False
103,350,7,False
104,350,7,False
101,357,7,False
95,347,6,False
102,361,7,False
91,304,5,False
87,335,9,False
304,1048,22,True
90,311,8,False
107,371,9,False
90,329,5,False
99,342,5,False
101,343,5,False
91,341,5,False
91,332,5,False
89,350,11,False
92,325,7,False
80,333,5,False
90,340,5,False
83,319,5,False
85,318,6,False
89,327,6,False
103,337,7,False
92,320,8,False
90,337,5,False
91,323,6,False
86,302,6,False
88,337,6,False
98,344,7,False
99,357,6,False
98,310,5,False
86,327,5,False
103,336,7,False
98,334,7,False
86,302,5,False
102,360,6,False
96,301,7,False
98,351,7,False
95,349,6,False
93,302,5,False
91,329,6,False
96,333,5,False
91,336,5,False
101,340,5,False
101,341,6,False
92,314,6,False
109,367,7,False
97,332,5,False
350,1176,23,True
78,318,7,False
72,316,6,False
93,353,7,False
102,355,7,False
89,337,7,False
101,328,6,False
95,331,5,False
98,306,8,False
103,342,7,False
108,338,7,False
88,309,7,False
111,349,8,False
92,320,7,False
92,359,6,False
105,360,6,False
99,336,5,False
110,356,6,False
105,370,6,False
113,370,7,False
107,363,6,False
93,343,6,False
88,306,5,False
108,368,7,False
92,348,6,False
103,338,7,False
91,499,8,False
407,1457,27,True
508,1782,31,True
120,437,10,False
297,1088,19,True
90,342,8,False
80,303,7,False
84,301,6,False
90,331,7,False
97,324,7,False
97,324,8,False
82,307,5,False
103,363,7,False
99,346,6,False
81,319,5,False
98,324,7,False
100,350,6,False
103,365,6,False
90,324,7,False
107,343,7,False
93,309,6,False
91,326,6,False
82,301,7,False
88,301,5,False
98,344,6,False
104,343,6,False
89,318,6,False
95,334,6,False
87,328,6,False
99,348,6,False
96,332,5,False
91,314,6,False
97,366,6,False
82,307,5,False
86,332,6,False
84,305,6,False
79,333,5,False
114,365,9,False
102,368,6,False
99,355,7,False
84,311,5,False
98,332,6,False
96,322,6,False
104,339,6,False
94,309,6,False
100,337,7,False
91,352,6,False
81,311,5,False
109,378,8,False
91,499,8,False
144,396,14,True
397,1681,38,True
98,339,11,False
115,460,10,False
223,891,20,True
81,307,6,False
100,319,6,False
93,325,5,False
89,320,6,False
76,327,8,False
74,325,9,False
86,305,8,False
96,326,6,False
103,344,7,False
94,362,8,False
102,354,8,False
89,301,7,False
81,312,9,False
118,340,7,False
92,316,7,False
102,312,6,False
90,305,6,False
98,325,6,False
95,336,6,False
92,332,6,False
96,336,7,False
467,1534,30,True
290,988,18,True
76,315,7,False
95,332,7,False
92,334,6,False
100,342,7,False
96,330,7,False
92,312,6,False
103,368,7,False
261,911,18,True
86,308,6,False
93,316,7,False
86,318,7,False
91,336,6,False
92,330,8,False
94,313,7,False
87,316,7,False
99,343,7,False
85,316,7,False
100,313,7,False
82,331,6,False
104,343,8,False
357,1254,27,True
98,331,7,False
91,499,8,False
289,999,16,True
140,462,8,True
184,570,12,True
91,331,9,False
98,332,5,False
98,339,5,False
111,339,5,False
97,322,8,False
97,361,8,False
98,326,8,False
92,316,7,False
99,346,8,False
83,319,7,False
92,320,7,False
90,311,7,False
84,330,7,False
90,313,7,False
107,324,7,False
102,302,6,False
100,330,7,False
100,332,7,False
84,344,7,False
84,313,7,False
87,307,7,False
87,336,6,False
95,309,7,False
78,322,7,False
81,305,7,False
90,330,7,False
88,336,7,False
105,344,8,False
104,335,6,False
110,366,7,False
96,303,5,False
110,303,7,False
118,319,6,False
146,428,10,True
91,499,8,False
248,996,25,True
136,525,11,True
174,605,14,True
121,412,8,False
139,474,10,True
123,488,11,False
88,339,8,False
101,345,7,False
96,337,7,False
96,353,7,False
85,325,7,False
80,330,7,False
94,311,7,False
98,329,7,False
93,333,7,False
86,315,7,False
92,301,8,False
95,317,6,False
87,308,7,False
89,314,7,False
94,335,8,False
96,316,7,False
84,301,6,False
