n_uni_tokens,n_bpe_tokens,n_chars,n_lines,valid_uni_chunk,valid_bpe_chunk
98,106,322,7,False,False
101,108,405,6,False,False
108,111,373,8,False,False
65,81,304,9,False,False
89,91,303,7,False,False
102,101,326,7,False,False
103,97,338,7,False,False
102,100,312,6,False,False
98,95,328,7,False,False
84,85,319,7,False,False
91,92,321,6,False,False
84,88,301,6,False,False
99,91,304,8,False,False
95,93,306,8,False,False
92,86,307,6,False,False
83,87,302,6,False,False
89,91,318,8,False,False
98,99,333,7,False,False
98,97,314,8,False,False
94,97,347,7,False,False
91,93,313,8,False,False
103,103,327,8,False,False
82,83,306,7,False,False
88,92,304,6,False,False
101,99,335,8,False,False
100,99,318,8,False,False
86,90,327,8,False,False
96,96,315,9,False,False
95,93,321,6,False,False
99,97,326,10,False,False
91,92,302,8,False,False
92,96,358,8,False,False
461,483,1770,34,True,True
101,108,370,11,False,False
121,132,360,6,False,True
105,110,343,5,False,False
92,92,339,5,False,False
81,82,312,6,False,False
104,105,334,8,False,False
114,104,320,6,False,False
102,108,306,6,False,False
122,121,362,6,False,False
101,103,357,7,False,False
91,93,315,7,False,False
175,91,499,8,True,False
88,92,312,7,False,False
83,84,306,8,False,False
83,89,368,7,False,False
80,80,303,6,False,False
92,92,317,8,False,False
89,92,338,8,False,False
94,96,304,6,False,False
83,87,303,7,False,False
82,85,310,6,False,False
93,95,310,7,False,False
95,96,346,8,False,False
83,88,307,8,False,False
95,99,338,7,False,False
96,97,339,8,False,False
96,99,344,7,False,False
87,86,302,6,False,False
97,102,330,7,False,False
101,105,348,7,False,False
97,101,341,7,False,False
97,99,334,7,False,False
92,91,335,7,False,False
88,88,336,7,False,False
95,93,347,8,False,False
92,94,322,7,False,False
98,97,344,8,False,False
100,98,349,7,False,False
100,103,330,8,False,False
84,84,316,8,False,False
74,78,304,6,False,False
88,88,333,7,False,False
84,87,313,6,False,False
89,90,340,7,False,False
313,322,1192,27,True,True
73,74,301,6,False,False
91,90,320,7,False,False
94,96,348,7,False,False
107,109,338,9,False,False
98,100,334,7,False,False
92,97,352,8,False,False
83,85,302,6,False,False
83,85,306,7,False,False
89,88,309,7,False,False
175,183,643,14,True,True
77,84,312,7,False,False
92,100,335,7,False,False
72,71,310,6,False,False
96,94,301,6,False,False
88,92,311,7,False,False
96,95,336,7,False,False
86,89,306,7,False,False
94,103,333,7,False,False
85,89,339,7,False,False
92,94,340,8,False,False
85,88,302,7,False,False
93,92,314,8,False,False
95,99,331,8,False,False
95,102,338,7,False,False
93,93,318,7,False,False
92,91,342,7,False,False
97,97,330,7,False,False
94,91,338,7,False,False
98,90,314,7,False,False
94,95,337,8,False,False
95,95,342,7,False,False
89,89,313,7,False,False
121,133,446,10,False,True
156,158,599,13,True,True
445,449,1499,32,True,True
259,273,970,21,True,True
204,206,683,13,True,True
367,372,1271,26,True,True
74,86,333,10,False,False
315,319,1083,25,True,True
83,85,331,8,False,False
90,91,343,7,False,False
96,101,329,7,False,False
83,81,312,7,False,False
87,91,337,7,False,False
81,82,310,8,False,False
100,103,359,7,False,False
91,90,325,7,False,False
92,89,317,7,False,False
89,93,334,7,False,False
78,83,303,7,False,False
87,91,320,7,False,False
175,91,499,8,True,False
94,98,347,7,False,False
74,81,330,6,False,False
96,97,329,6,False,False
97,98,331,8,False,False
89,94,335,11,False,False
88,101,334,6,False,False
82,86,301,5,False,False
97,98,325,5,False,False
92,98,333,5,False,False
91,96,321,6,False,False
85,85,308,9,False,False
94,98,333,7,False,False
93,96,341,8,False,False
91,90,323,7,False,False
83,86,305,6,False,False
87,86,322,7,False,False
83,90,327,7,False,False
100,95,318,8,False,False
91,81,326,8,False,False
86,87,327,7,False,False
88,90,336,7,False,False
96,93,321,7,False,False
99,99,333,7,False,False
89,92,324,7,False,False
96,104,330,7,False,False
90,91,320,7,False,False
94,94,320,7,False,False
80,83,312,7,False,False
94,98,342,7,False,False
89,93,324,7,False,False
88,88,328,7,False,False
82,85,304,7,False,False
82,86,307,8,False,False
88,92,322,7,False,False
93,98,352,7,False,False
90,90,333,7,False,False
82,83,312,8,False,False
75,77,304,7,False,False
95,98,347,7,False,False
102,96,341,7,False,False
70,73,317,6,False,False
85,87,320,7,False,False
81,81,310,7,False,False
94,95,336,7,False,False
93,89,321,7,False,False
94,94,339,7,False,False
85,97,336,8,False,False
99,102,353,8,False,False
94,97,330,5,False,False
104,100,325,7,False,False
86,86,301,7,False,False
94,97,304,7,False,False
92,92,322,7,False,False
92,105,347,8,False,False
97,103,339,7,False,False
82,85,309,6,False,False
90,89,324,8,False,False
96,96,316,7,False,False
91,93,332,7,False,False
103,103,334,7,False,False
93,96,338,7,False,False
106,107,357,7,False,False
82,87,302,6,False,False
82,84,329,5,False,False
83,82,304,5,False,False
86,87,324,5,False,False
87,93,351,6,False,False
100,98,361,7,False,False
109,109,352,7,False,False
102,105,327,6,False,False
105,107,328,5,False,False
85,88,312,5,False,False
150,158,562,10,True,True
327,333,1129,25,True,True
435,445,1562,29,True,True
142,138,449,12,True,True
90,91,350,8,False,False
96,98,305,7,False,False
107,111,349,7,False,False
112,112,351,9,False,False
97,98,322,7,False,False
93,92,315,6,False,False
93,97,317,7,False,False
85,89,306,6,False,False
101,105,334,8,False,False
86,89,341,6,False,False
498,513,1739,38,True,True
175,91,499,8,True,False
79,84,309,8,False,False
91,92,333,7,False,False
92,95,304,8,False,False
100,97,323,7,False,False
98,102,321,7,False,False
90,88,304,8,False,False
86,89,309,6,False,False
117,113,346,7,False,False
93,97,308,8,False,False
100,102,312,7,False,False
92,91,303,7,False,False
99,95,320,7,False,False
83,86,323,7,False,False
103,107,353,8,False,False
89,86,314,6,False,False
86,88,311,7,False,False
101,103,365,6,False,False
82,85,302,6,False,False
83,85,345,7,False,False
89,91,337,7,False,False
93,92,326,7,False,False
94,95,344,7,False,False
84,86,316,7,False,False
83,82,320,7,False,False
342,348,1248,25,True,True
478,491,1767,36,True,True
187,202,712,13,True,True
338,349,1190,18,True,True
72,80,316,8,False,False
73,82,318,7,False,False
89,87,323,8,False,False
79,84,323,7,False,False
92,95,335,7,False,False
104,104,345,8,False,False
88,85,308,7,False,False
85,84,311,7,False,False
94,95,333,7,False,False
75,80,311,7,False,False
93,93,325,7,False,False
94,96,333,8,False,False
86,87,313,7,False,False
81,85,325,7,False,False
90,91,338,8,False,False
84,81,301,6,False,False
105,105,336,7,False,False
96,106,337,8,False,False
87,93,322,7,False,False
101,97,333,7,False,False
86,85,301,6,False,False
82,86,313,6,False,False
93,93,335,7,False,False
90,89,314,7,False,False
91,96,338,8,False,False
84,86,309,6,False,False
83,85,315,7,False,False
82,82,325,6,False,False
91,100,325,8,False,False
93,91,333,7,False,False
95,96,336,7,False,False
93,93,316,7,False,False
89,100,309,8,False,False
88,90,308,6,False,False
93,94,354,6,False,False
94,94,330,8,False,False
99,106,342,7,False,False
84,95,329,6,False,False
100,102,329,8,False,False
96,96,324,8,False,False
109,108,366,7,False,False
106,104,347,7,False,False
102,102,323,8,False,False
95,102,353,7,False,False
94,90,303,5,False,False
100,99,323,8,False,False
89,93,319,6,False,False
94,94,313,6,False,False
89,93,320,6,False,False
83,87,303,7,False,False
175,91,499,8,True,False
101,104,343,9,False,False
89,94,337,7,False,False
87,89,318,7,False,False
91,98,330,7,False,False
85,86,331,7,False,False
84,86,322,7,False,False
84,87,331,7,False,False
88,89,316,7,False,False
87,92,332,7,False,False
92,93,319,7,False,False
87,83,340,7,False,False
105,106,319,9,False,False
73,81,311,7,False,False
84,90,319,7,False,False
93,90,329,7,False,False
100,103,343,7,False,False
96,94,330,7,False,False
90,90,323,7,False,False
84,85,345,7,False,False
79,75,306,6,False,False
88,89,335,8,False,False
89,91,320,7,False,False
85,81,305,6,False,False
94,94,316,6,False,False
90,93,331,8,False,False
76,76,309,8,False,False
85,86,314,9,False,False
76,78,311,6,False,False
95,97,341,7,False,False
92,93,320,7,False,False
89,91,322,7,False,False
100,100,324,7,False,False
102,102,345,7,False,False
98,95,319,7,False,False
102,96,302,6,False,False
101,97,328,7,False,False
98,97,333,8,False,False
81,82,324,7,False,False
90,91,314,7,False,False
90,92,333,8,False,False
86,87,336,7,False,False
100,96,325,7,False,False
107,107,337,7,False,False
101,101,329,7,False,False
102,100,320,7,False,False
97,99,342,7,False,False
86,90,316,7,False,False
85,88,309,6,False,False
85,89,306,6,False,False
77,81,301,6,False,False
97,93,310,7,False,False
104,105,341,7,False,False
76,84,305,7,False,False
85,87,317,7,False,False
94,94,326,7,False,False
92,94,337,7,False,False
92,94,331,7,False,False
93,98,340,7,False,False
326,328,1204,25,True,True
441,448,1479,27,True,True
195,211,681,12,True,True
132,131,437,10,True,True
111,114,424,9,False,False
217,222,684,13,True,True
130,133,419,9,True,True
77,85,325,8,False,False
98,99,365,7,False,False
88,91,313,6,False,False
119,112,360,6,False,False
92,90,310,7,False,False
93,95,319,7,False,False
97,101,344,7,False,False
106,112,365,8,False,False
108,116,371,8,False,False
89,92,326,6,False,False
82,90,304,6,False,False
88,97,362,6,False,False
97,99,349,8,False,False
94,95,330,8,False,False
91,94,317,7,False,False
101,102,340,7,False,False
101,103,363,7,False,False
91,90,310,7,False,False
90,90,316,6,False,False
98,101,333,7,False,False
498,519,1797,37,True,True
196,198,698,14,True,True
81,88,325,9,False,False
103,99,315,7,False,False
96,100,366,7,False,False
106,110,354,8,False,False
103,106,332,6,False,False
82,86,305,6,False,False
98,101,329,7,False,False
91,95,310,6,False,False
109,111,345,7,False,False
85,90,324,5,False,False
90,91,322,7,False,False
82,84,309,6,False,False
106,102,332,6,False,False
95,92,306,6,False,False
96,100,342,7,False,False
83,87,312,8,False,False
175,91,499,8,True,False
442,436,1441,31,True,True
71,84,338,10,False,False
101,105,365,17,False,False
329,337,1222,27,True,True
103,112,323,16,False,False
83,84,314,6,False,False
97,99,346,7,False,False
96,98,355,7,False,False
91,93,324,7,False,False
84,88,321,6,False,False
89,94,323,7,False,False
88,87,340,7,False,False
100,104,364,8,False,False
94,95,335,7,False,False
99,97,327,7,False,False
89,92,336,7,False,False
93,94,332,7,False,False
88,93,324,7,False,False
94,96,337,7,False,False
76,81,304,7,False,False
92,95,320,6,False,False
90,92,353,6,False,False
82,83,302,6,False,False
87,91,320,6,False,False
90,89,312,6,False,False
90,96,329,7,False,False
86,84,335,7,False,False
107,112,413,8,False,False
131,134,505,10,True,True
216,224,829,17,True,True
65,78,308,7,False,False
76,77,312,7,False,False
93,99,344,7,False,False
88,91,331,7,False,False
81,77,301,6,False,False
83,90,307,6,False,False
87,90,337,7,False,False
217,218,765,15,True,True
428,430,1558,32,True,True
92,91,327,7,False,False
80,80,321,7,False,False
89,91,339,7,False,False
91,94,321,7,False,False
98,99,347,7,False,False
87,84,321,7,False,False
88,92,318,7,False,False
84,88,317,7,False,False
96,96,329,7,False,False
86,85,306,6,False,False
93,96,316,7,False,False
95,104,336,7,False,False
89,94,337,7,False,False
85,91,318,7,False,False
82,86,306,7,False,False
80,85,313,6,False,False
90,92,311,7,False,False
91,95,363,8,False,False
177,179,643,14,True,True
78,85,324,8,False,False
88,89,335,7,False,False
83,81,321,7,False,False
86,83,302,6,False,False
89,88,316,7,False,False
92,95,344,7,False,False
99,97,336,7,False,False
88,94,337,7,False,False
92,93,337,7,False,False
100,103,329,6,False,False
97,97,342,7,False,False
87,91,327,7,False,False
91,94,343,7,False,False
97,100,340,7,False,False
96,94,319,6,False,False
83,86,302,7,False,False
96,97,336,7,False,False
99,98,351,7,False,False
103,106,350,7,False,False
91,95,334,7,False,False
262,260,926,19,True,True
93,97,325,8,False,False
175,91,499,8,True,False
83,81,345,7,False,False
79,81,315,6,False,False
87,89,329,7,False,False
89,87,332,7,False,False
88,90,331,7,False,False
81,84,331,7,False,False
84,84,332,7,False,False
83,85,307,7,False,False
306,306,1148,22,True,True
93,94,324,7,False,False
91,94,346,7,False,False
86,89,306,7,False,False
100,101,340,7,False,False
92,93,324,7,False,False
115,108,354,7,False,False
96,97,328,8,False,False
96,100,346,6,False,False
102,109,362,8,False,False
101,103,341,6,False,False
109,108,360,7,False,False
88,93,320,6,False,False
86,88,326,6,False,False
92,97,309,7,False,False
115,111,338,7,False,False
114,108,345,7,False,False
106,110,345,7,False,False
95,97,336,7,False,False
93,95,323,7,False,False
89,89,321,7,False,False
101,97,326,7,False,False
92,96,319,7,False,False
106,105,322,7,False,False
140,142,502,10,True,True
96,100,345,8,False,False
88,90,339,8,False,False
78,80,311,6,False,False
84,87,327,7,False,False
103,105,340,7,False,False
94,95,314,7,False,False
77,77,301,6,False,False
95,100,343,7,False,False
101,92,329,7,False,False
82,84,304,6,False,False
90,98,341,7,False,False
86,87,327,7,False,False
102,105,337,7,False,False
101,102,350,7,False,False
94,97,313,6,False,False
98,100,339,8,False,False
85,89,302,6,False,False
95,103,301,8,False,False
101,104,337,7,False,False
90,96,305,7,False,False
80,81,340,6,False,False
87,91,327,7,False,False
95,95,333,7,False,False
80,82,302,6,False,False
125,121,312,7,False,False
77,79,306,6,False,False
104,107,356,7,False,False
102,104,380,7,False,False
81,88,319,8,False,False
91,96,317,6,False,False
100,102,332,7,False,False
103,106,349,7,False,False
96,100,336,7,False,False
95,99,334,7,False,False
88,91,333,7,False,False
107,105,311,7,False,False
76,76,331,6,False,False
82,81,318,6,False,False
98,106,323,7,False,False
102,98,341,7,False,False
111,117,320,7,False,False
99,101,301,7,False,False
92,88,302,6,False,False
100,95,358,7,False,False
86,82,302,6,False,False
86,89,310,7,False,False
100,99,337,7,False,False
89,90,314,6,False,False
80,83,303,8,False,False
175,91,499,8,True,False
91,87,301,6,False,False
96,98,340,8,False,False
95,99,318,7,False,False
98,101,344,8,False,False
90,86,317,6,False,False
80,81,304,6,False,False
101,98,345,7,False,False
101,103,341,7,False,False
86,91,327,7,False,False
93,94,340,7,False,False
83,88,323,6,False,False
88,83,309,7,False,False
98,100,353,9,False,False
83,88,319,7,False,False
70,73,301,6,False,False
99,100,338,7,False,False
87,86,319,7,False,False
82,84,314,7,False,False
92,92,318,7,False,False
94,97,341,7,False,False
78,76,316,6,False,False
89,92,333,7,False,False
80,80,306,6,False,False
96,96,344,8,False,False
91,95,332,7,False,False
89,91,341,7,False,False
92,94,327,6,False,False
93,93,351,7,False,False
89,89,313,7,False,False
86,86,341,7,False,False
82,83,307,6,False,False
98,98,341,7,False,False
90,90,314,7,False,False
86,88,335,7,False,False
92,93,339,7,False,False
88,89,330,7,False,False
80,86,309,7,False,False
86,87,302,6,False,False
89,91,344,7,False,False
95,94,344,7,False,False
83,85,328,7,False,False
78,80,301,6,False,False
89,91,327,7,False,False
86,86,327,7,False,False
88,94,314,7,False,False
99,97,340,7,False,False
81,86,301,6,False,False
91,95,332,7,False,False
93,94,325,7,False,False
457,464,1767,37,True,True
89,91,340,8,False,False
327,321,1204,24,True,True
175,91,499,8,True,False
87,89,319,7,False,False
95,91,303,6,False,False
80,88,322,7,False,False
99,100,326,7,False,False
97,98,335,7,False,False
95,97,335,7,False,False
90,92,339,7,False,False
168,168,621,11,True,True
99,106,370,7,False,False
93,93,349,8,False,False
80,81,304,6,False,False
90,92,330,7,False,False
103,105,362,8,False,False
89,87,321,7,False,False
103,97,359,7,False,False
81,82,329,7,False,False
164,167,620,13,True,True
81,81,303,6,False,False
93,96,344,7,False,False
97,99,327,7,False,False
93,97,336,7,False,False
91,102,327,7,False,False
103,102,345,7,False,False
83,84,325,6,False,False
84,86,306,6,False,False
83,89,323,6,False,False
107,107,398,8,False,False
79,82,326,7,False,False
83,87,302,6,False,False
97,101,344,7,False,False
89,93,337,7,False,False
95,99,337,7,False,False
99,104,340,7,False,False
89,87,316,6,False,False
88,93,310,6,False,False
96,99,339,7,False,False
87,89,333,7,False,False
93,94,331,6,False,False
75,78,314,6,False,False
82,86,315,7,False,False
85,84,328,7,False,False
94,96,332,7,False,False
76,79,304,6,False,False
90,98,346,7,False,False
83,92,311,7,False,False
101,100,347,7,False,False
98,93,317,7,False,False
99,102,339,7,False,False
94,98,343,8,False,False
84,89,321,7,False,False
101,99,332,8,False,False
89,92,323,7,False,False
98,98,333,7,False,False
92,94,336,7,False,False
111,117,462,10,False,False
271,287,991,21,True,True
142,142,486,10,True,True
90,95,336,9,False,False
91,91,310,6,False,False
78,82,304,6,False,False
84,87,321,7,False,False
79,84,311,7,False,False
83,92,320,7,False,False
93,95,312,8,False,False
93,97,340,7,False,False
93,96,315,7,False,False
89,91,313,8,False,False
96,100,346,7,False,False
80,85,312,7,False,False
91,93,315,7,False,False
86,90,337,8,False,False
81,83,301,6,False,False
84,87,303,6,False,False
86,87,304,7,False,False
85,87,301,6,False,False
341,342,1135,25,True,True
175,91,499,8,True,False
81,83,315,8,False,False
92,96,337,7,False,False
90,92,320,7,False,False
93,93,335,7,False,False
86,86,311,7,False,False
94,93,327,7,False,False
88,90,334,7,False,False
